"","Year","Country","Populations","Emissions_Yearly_Total","Emissions_Capita","LAT","LONG","Global_Pop"
"342","X1962","Mongolia",1013100,1972.666667,1.94715888526963,46,105,21524875241
"343","X1962","Malta",310249,330,1.0636617684505,35.916667,14.433333,21524875241
"344","X1962","South Africa",18322409,105757.6667,5.77203940085972,-30,26,21524875241
"345","X1962","Madagascar",5354559,396,0.073955670298899,-20,47,21524875241
"346","X1962","Spain",31067664,60049,1.93284567516888,40,-4,21524875241
"347","X1962","Liberia",1170708,253,0.21610854286466,6.5,-9.5,21524875241
"348","X1962","Chad",3083054,84.33333333,0.027353829460442,15,19,21524875241
"349","X1962","Uganda",7240764,429,0.05924789152084,2,33,21524875241
"350","X1962","Paraguay",2009165,392.3333333,0.1952718334897,-22.993333,-57.996389,21524875241
"351","X1962","Solomon Islands",133007,14.66666667,0.110269885544871,-8,159,21524875241
"352","X1962","Burkina Faso",5033296,84.33333333,0.01675509116359,13,-2,21524875241
"353","X1962","Nigeria",47935878,4180,0.087199821394739,10,8,21524875241
"354","X1962","Jamaica",1678884,2119.333333,1.26234649525121,18.25,-77.5,21524875241
"355","X1962","United Arab Emirates",108927,18.33333333,0.168308438985131,24,54,21524875241
"356","X1962","Ireland",2835226,13119.33333,4.62726193020709,53,-8,21524875241
"357","X1962","Portugal",8925989,9302.333333,1.04216276015278,39.5,-8,21524875241
"358","X1962","Nicaragua",1885094,660,0.350115166670734,13,-85,21524875241
"359","X1962","Iraq",7773193,9031,1.16181342724927,33,44,21524875241
"360","X1962","Senegal",3217043,814,0.25302739192482,14,-14,21524875241
"361","X1962","Gabon",491385,88,0.17908564567498,-1,11.75,21524875241
"362","X1962","Mali",5381485,139.3333333,0.025891242534976,17,-4,21524875241
"363","X1962","Mozambique",7959885,1987.333333,0.249668598646002,-18.25,35,21524875241
"364","X1962","Finland",4494265,16808,3.7398773770572,64,26,21524875241
"365","X1962","Cameroon",5647721,289.6666667,0.051289124704756,6,12,21524875241
"366","X1962","Brazil",77279855,53691,0.694760620345367,-10,-55,21524875241
"367","X1962","Libya",1451196,1048.666667,0.722622351954296,25,17,21524875241
"368","X1962","United Kingdom",53264855,593307,11.1388081315532,54,-4,21524875241
"369","X1962","Chile",8050234,16723.66667,2.07741373314945,-30,-71,21524875241
"370","X1962","Vietnam",36975957,9346.333334,0.252767854888335,16.166667,107.833333,21524875241
"371","X1962","Kiribati",34810,11,0.316001149095088,-5,-170,21524875241
"372","X1962","Japan",94263847,293194,3.11035470470455,36,138,21524875241
"373","X1962","New Caledonia",83171,564.6666667,6.78922541110082,-21.5,165.5,21524875241
"374","X1962","Switzerland",5502915,24148.66667,4.38834084601828,47,8,21524875241
"375","X1962","El Salvador",2951387,649,0.219896611322067,13.833333,-88.916667,21524875241
"376","X1962","Djibouti",95652,47.66666667,0.498334239395587,11.5,42.5,21524875241
"377","X1962","India",466337036,143454.6667,0.30762014639109,20,77,21524875241
"378","X1962","Canada",18630957,207166.6667,11.1194860611114,60,-96,21524875241
"379","X1962","Morocco",12275060,3080,0.250915270475256,32,-5,21524875241
"380","X1962","Angola",5147083,1180.666667,0.229385589209785,-12.5,18.5,21524875241
"381","X1962","Italy",50245528,146443,2.91454793748013,42.833333,12.833333,21524875241
"382","X1962","Trinidad and Tobago",866959,7238,8.34872237326102,11,-61,21524875241
"383","X1963","Kiribati",35777,18.33333333,0.512433500107145,-5,-170,21971357583
"384","X1963","Sao Tome and Principe",64246,7.333333333,0.11414459006527,1,7,21971357583
"385","X1963","Burundi",3098852,47.66666667,0.015382040402919,-3.5,30,21971357583
"386","X1963","French Polynesia",86887,66,0.75960730604118,-15,-140,21971357583
"387","X1963","Equatorial Guinea",260991,25.66666667,0.098343110171104,2,10,21971357583
"388","X1963","Thailand",29913729,5569.666667,0.186190984971037,15,100,21971357583
"389","X1963","Indonesia",99018230,22781,0.230068745926886,-5,120,21971357583
"390","X1963","Qatar",61296,6138,100.137039937353,25.5,51.25,21971357583
"391","X1963","Dominica",62918,14.66666667,0.233107642751942,15.5,-61.333333,21971357583
"392","X1963","Guinea-Bissau",598224,47.66666667,0.0796802981269,12,-15,21971357583
"393","X1963","Mauritania",929704,88,0.094653782279091,20,-12,21971357583
"394","X1963","Ecuador",4848259,1796.666667,0.370579762068542,-2,-77.5,21971357583
"395","X1963","Suriname",314747,531.6666667,1.68918740025057,4,-56,21971357583
"396","X1963","Angola",5242084,1151.333333,0.219632751656275,-12.5,18.5,21971357583
"397","X1963","Malta",308639,410.6666667,1.33057282672205,35.916667,14.433333,21971357583
"398","X1963","United Arab Emirates",121678,22,0.180805075691579,24,54,21971357583
"399","X1963","Kenya",8908388,2856.333333,0.320634140916778,1,38,21971357583
"400","X1963","Sweden",7623278,55366.66667,7.26284239754429,62,15,21971357583
"401","X1963","Saudi Arabia",4463589,6944.666667,1.55584814521827,25,45,21971357583
"402","X1963","Spain",31415410,58817,1.87223404055526,40,-4,21971357583
"403","X1963","Papua New Guinea",2075625,256.6666667,0.123657532871625,-6,147,21971357583
"404","X1963","Germany",74724168,946278.666666667,12.6636226537399,51.5,10.5,21971357583
"405","X1963","United Kingdom",53640457,603768,11.255832514626,54,-4,21971357583
"406","X1963","Guinea",3700897,696.6666667,0.188242652164237,11,-10,21971357583
"407","X1963","Ireland",2847099,13460.33333,4.72773631451991,53,-8,21971357583
"408","X1963","Norway",3665487,14982,4.08731500070796,62,10,21971357583
"409","X1963","Chad",3150606,91.66666667,0.029094931789842,15,19,21971357583
"410","X1963","Tanzania",11005471,770,0.072963710503621,-6,35,21971357583
"411","X1963","Bulgaria",8075674,34408,4.26069700188492,43,25,21971357583
"412","X1963","Samoa",120115,22,0.183157807101528,-13.803096,-172.178309,21971357583
"413","X1963","Jamaica",1707126,2398,1.40470006314707,18.25,-77.5,21971357583
"414","X1963","New Zealand",2530790,12228.33333,4.83182458178408,-42,174,21971357583
"415","X1963","Jordan",1008891,1221,1.21023975830888,31,36,21971357583
"416","X1963","Costa Rica",1481575,601.3333333,0.405874379179814,10,-84,21971357583
"417","X1963","Turkey",30373939,22667.33333,0.74627572450624,39.059012,34.911546,21971357583
"418","X1963","Solomon Islands",136459,14.66666667,0.107480390935495,-8,159,21971357583
"419","X1963","Haiti",4105331,249.3333333,0.060734039066115,19,-72.416667,21971357583
"420","X1963","Tonga",69001,11,0.159417979449573,-20,-175,21971357583
"421","X1963","Mozambique",8125366,1661,0.204421560825691,-18.25,35,21971357583
"422","X1963","Rwanda",3032745,84.33333333,0.027807591252589,-2,30,21971357583
"423","X1963","Morocco",12610932,3960,0.314013270391118,32,-5,21971357583
"424","X1963","Algeria",11420845,5426.666667,0.475154567518136,28,3,21971357583
"425","X1963","Panama",1231377,1184.333333,0.96179588650213,9,-80,21971357583
"426","X1963","France",47571948,333989.3333,7.02072013812286,46,2,21971357583
"427","X1963","Djibouti",102165,66,0.646013801203935,11.5,42.5,21971357583
"428","X1963","Peru",10825440,10233.66667,0.945334939426634,-10,-76,21971357583
"429","X1963","Canada",18965320,211090,11.1303157552839,60,-96,21971357583
"430","X1963","Denmark",4685089,40703.66667,8.68791749029029,56,10,21971357583
"431","X1963","Belize",100707,62.33333333,0.618957305185671,17.25,-88.75,21971357583
"432","X1963","Uganda",7488366,432.6666667,0.057778514921235,2,33,21971357583
"433","X1963","Guatemala",4512133,1521.666667,0.337238877193262,15.5,-90.25,21971357583
"434","X1963","Antigua and Barbuda",57472,84.33333333,1.46738121752042,17.05,-61.8,21971357583
"435","X1963","Iceland",186092,1305.333333,7.01445163324234,65,-18,21971357583
"436","X1963","Bermuda",47286,150.3333333,3.17923557360177,32.333333,-64.75,21971357583
"437","X1963","Brazil",79642214,55612.33333,0.6982770887476,-10,-55,21971357583
"438","X1963","Grenada",93338,14.66666667,0.157135000392837,12.116667,-61.666667,21971357583
"439","X1963","Madagascar",5486625,462,0.084204770692366,-20,47,21971357583
"440","X1963","Ethiopia",24234254,421.6666667,0.01739961406143,8,38,21971357583
"441","X1963","Sierra Leone",2295070,370.3333333,0.161360365188571,8.5,-11.5,21971357583
"442","X1963","Senegal",3307493,861.6666667,0.260519573787962,14,-14,21971357583
"443","X1963","Togo",1625493,106.3333333,0.06541605121236,8,1.166667,21971357583
"444","X1963","Iraq",7991619,9394,1.17548146376848,33,44,21971357583
"445","X1963","Israel",2356045,8209.666667,3.48451182666998,31.5,34.75,21971357583
"446","X1963","United States",194592775,3118947.333,16.0280736699157,39.828175,-98.5795,21971357583
"447","X1963","Colombia",17495793,21255.66667,1.21490158615083,4,-72,21971357583
"448","X1963","Barbados",233496,190.6666667,0.816573588698165,13.166667,-59.533333,21971357583
"449","X1963","Hungary",10073845,56276,5.58634761602943,47,20,21971357583
"450","X1963","Uruguay",2634538,4319.333333,1.63950314375171,-33,-56,21971357583
"451","X1963","Albania",1764593,2082.666667,1.18025327464558,41,20,21971357583
"452","X1963","Cote d'Ivoire",4085408,623.3333333,0.152575540394823,8,-5,21971357583
"453","X1963","Trinidad and Tobago",875083,1309,1.49585810717383,11,-61,21971357583
"454","X1963","Mexico",42264182,66355.66667,1.57002131655279,23,-102,21971357583
"455","X1963","Luxembourg",324974,11447.33333,35.2253821331348,49.75,6.166667,21971357583
"456","X1963","Cyprus",577992,986.3333333,1.70648267334727,35,33,21971357583
"457","X1963","Mali",5450558,176,0.032290271931791,17,-4,21971357583
"458","X1963","Greece",8470808,12257.66667,1.44704810528897,39,22,21971357583
"459","X1963","Paraguay",2063215,410.6666667,0.199042109846364,-22.993333,-57.996389,21971357583
"460","X1963","Sri Lanka",10717705,2533.666667,0.236400112399685,7,81,21971357583
"461","X1963","Bolivia",3586804,1213.666667,0.338369943455697,-17,-65,21971357583
"462","X1963","Niger",3547421,88,0.024806753977044,16,8,21971357583
"463","X1963","Mongolia",1044297,1602.333333,1.53436554288036,46,105,21971357583
"464","X1963","Mauritius",716944,209,0.291515097413466,-20.3,57.583333,21971357583
"465","X1963","Finland",4522251,19356.33333,4.28024303236006,64,26,21971357583
"466","X1963","Benin",2521922,121,0.047979279295712,9.5,2.25,21971357583
"467","X1963","Cayman Islands",8524,11,1.29047395588925,19.5,-80.666667,21971357583
"468","X1963","Austria",7172179,36989.33333,5.15733549501948,47.333333,13.333333,21971357583
"469","X1963","Switzerland",5618068,29098.66667,5.17947925633272,47,8,21971357583
"470","X1963","Burkina Faso",5112252,88,0.017213548940858,13,-2,21971357583
"471","X1963","Nicaragua",1942338,843.3333333,0.434184644141922,13,-85,21971357583
"472","X1963","China",684909607,436656,0.637538142642703,35,105,21971357583
"473","X1963","Guyana",607423,616,1.01412030825306,5,-59,21971357583
"474","X1963","Cuba",7609348,13038.66667,1.71350642218843,22,-79.5,21971357583
"475","X1963","Romania",18745088,69523.66667,3.70890052192162,46,25,21971357583
"476","X1963","El Salvador",3047718,1125.666667,0.369347382752166,13.833333,-88.916667,21971357583
"477","X1963","Liberia",1199785,355.6666667,0.296442001414142,6.5,-9.5,21971357583
"478","X1963","Australia",10903699,101020.3333,9.26477641517189,-25,135,21971357583
"479","X1963","Portugal",8933839,10024.66667,1.12210066318261,39.5,-8,21971357583
"480","X1963","Greenland",36487,330,9.04431715405487,72,-40,21971357583
"481","X1963","Ghana",7399678,1723.333333,0.23289301687632,8,-2,21971357583
"482","X1963","Bahrain",177170,1195.333333,6.74681567609264,26,50.5,21971357583
"483","X1963","Philippines",28727140,11484,0.399761340669485,13,122,21971357583
"484","X1963","Sudan",9873906,1679.333333,0.170077913779343,16,30,21971357583
"485","X1963","Kuwait",383526,17024.33333,44.3889940534236,29.5,47.75,21971357583
"486","X1963","Fiji",436199,242,0.554792651977652,-18,178,21971357583
"487","X1963","Poland",30316767,231198,7.62607701540207,52,20,21971357583
"488","X1963","Cambodia",5836139,388.6666667,0.0665965403954,13,105,21971357583
"489","X1963","Singapore",1790662,3399,1.89818067284613,1.366667,103.8,21971357583
"490","X1963","Tunisia",4456986,1947,0.436842296565437,34,9,21971357583
"491","X1963","Vanuatu",69962,33,0.471684628798491,-16,167,21971357583
"492","X1963","Japan",95228052,325193,3.41488661345294,36,138,21971357583
"493","X1963","Nepal",10294480,99,0.00961680434563,28,84,21971357583
"494","X1963","Argentina",21633126,50079.33333,2.31493744054065,-34,-64,21971357583
"495","X1963","Cameroon",5775774,300.6666667,0.052056515138346,6,12,21971357583
"496","X1963","South Africa",18809986,109816.6667,5.8382109729729,-30,26,21971357583
"497","X1963","Belgium",9329967,105772.3333,11.3368389548788,50.833333,4,21971357583
"498","X1963","Chile",8254329,17354.33333,2.10245234147238,-30,-71,21971357583
"499","X1963","Netherlands",11895425,91219.33333,7.66843835620277,52.5,5.75,21971357583
"500","X1963","Afghanistan",10261254,707.6666667,0.068964930277203,33,66,21971357583
"501","X1963","India",476025147,154069.6667,0.323658671474906,20,77,21971357583
"502","X1963","Libya",1504811,1463,0.972215115386584,25,17,21971357583
"503","X1963","Lebanon",2088392,3003,1.43794843113745,33.833333,35.833333,21971357583
"504","X1963","Honduras",2207969,711.3333333,0.322166358917781,15,-86.5,21971357583
"505","X1963","Seychelles",44363,7.333333333,0.165302917596496,-4.583333,55.666667,21971357583
"506","X1963","New Caledonia",85867,619.6666667,7.21658689213163,-21.5,165.5,21971357583
"507","X1963","Gabon",494663,73.33333333,0.148249077317959,-1,11.75,21971357583
"508","X1963","Comoros",203916,11,0.053943780772475,-12.166667,44.25,21971357583
"509","X1963","Vietnam",37926503,9119,0.240438724340074,16.166667,107.833333,21971357583
"510","X1963","Italy",50647763,164765.3333,3.25316111855391,42.833333,12.833333,21971357583
"511","X1963","Somalia",3022091,102.6666667,0.033972063272306,6,48,21971357583
"512","X1963","Nigeria",48992838,5349.666667,0.109192830728987,10,8,21971357583
"513","X1964","Guyana",623694,649,1.04057438423329,5,-59,22421532194
"514","X1964","Dominica",63920,14.66666667,0.229453483521068,15.5,-61.333333,22421532194
"515","X1964","Costa Rica",1532386,674.6666667,0.440272011534083,10,-84,22421532194
"516","X1964","Spain",31764645,64405,2.02756870098816,40,-4,22421532194
"517","X1964","Uganda",7746988,491.3333333,0.06342249830945,2,33,22421532194
"518","X1964","Swaziland",382477,11,0.028759899288062,-26.5,31.5,22421532194
"519","X1964","Burundi",3154474,47.66666667,0.015110812980759,-3.5,30,22421532194
"520","X1964","Brazil",82021855,56730.66667,0.691653055964982,-10,-55,22421532194
"521","X1964","Fiji",450447,425.3333333,0.944247232933804,-18,178,22421532194
"522","X1964","Lebanon",2147273,3263.333333,1.51975707482623,33.833333,35.833333,22421532194
"523","X1964","Cambodia",5983575,341,0.056989341656117,13,105,22421532194
"524","X1964","Turkey",31109820,26334,0.846485129132859,39.059012,34.911546,22421532194
"525","X1964","Suriname",323298,605,1.87133851740499,4,-56,22421532194
"526","X1964","Madagascar",5623161,484,0.086072584441384,-20,47,22421532194
"527","X1964","Kuwait",433288,25333,58.466885766511,29.5,47.75,22421532194
"528","X1964","Sweden",7676568,60426.66667,7.87157316481358,62,15,22421532194
"529","X1964","Bermuda",48092,201.6666667,4.193351631595,32.333333,-64.75,22421532194
"530","X1964","Mali",5522231,176,0.031871176703763,17,-4,22421532194
"531","X1964","Bulgaria",8140705,42859.66667,5.26485932934146,43,25,22421532194
"532","X1964","Argentina",21966478,55722.33333,2.53669857012732,-34,-64,22421532194
"533","X1964","Ethiopia",24846785,407,0.016380388851113,8,38,22421532194
"534","X1964","Nepal",10495972,150.3333333,0.014322954875769,28,84,22421532194
"535","X1964","Sierra Leone",2333500,304.3333333,0.130419255767445,8.5,-11.5,22421532194
"536","X1964","Vanuatu",72131,62.33333333,0.864168434283918,-16,167,22421532194
"537","X1964","Sri Lanka",10962237,2273.333333,0.207378597391512,7,81,22421532194
"538","X1964","Samoa",123530,25.66666667,0.2077767883645,-13.803096,-172.178309,22421532194
"539","X1964","Morocco",12959397,4422,0.34121957989249,32,-5,22421532194
"540","X1964","Guinea",3759549,700.3333333,0.186281209084742,11,-10,22421532194
"541","X1964","Sao Tome and Principe",64265,11,0.171166264685287,1,7,22421532194
"542","X1964","Uruguay",2664775,4557.666667,1.71033827121114,-33,-56,22421532194
"543","X1964","Solomon Islands",140000,18.33333333,0.130952380952381,-8,159,22421532194
"544","X1964","Comoros",207856,11,0.052921253175275,-12.166667,44.25,22421532194
"545","X1964","Oman",614390,11,0.017903937238562,21,57,22421532194
"546","X1964","Papua New Guinea",2116822,267.6666667,0.126447413465406,-6,147,22421532194
"547","X1964","Niger",3654806,95.33333333,0.026084375841928,16,8,22421532194
"548","X1964","Peru",11143120,12265,1.10067916346589,-10,-76,22421532194
"549","X1964","New Zealand",2581577,13104.66667,5.07622537180439,-42,174,22421532194
"550","X1964","Guatemala",4636016,1771,0.38200903534414,15.5,-90.25,22421532194
"551","X1964","Norway",3693750,16188.33333,4.38262831359278,62,10,22421532194
"552","X1964","Mozambique",8296714,2141.333333,0.258094148277659,-18.25,35,22421532194
